EVENT_ID_NO,PALABRA_LIMPIA,PALABRA_ORIGINAL,POSICION,SENTIMIENTO_PALABRA,INTENSIFICADOR,Negadores,ADM,ROMPEDOR_F,row_result
T748953514517364736no,,...,25.0,0.0,0.0,0.0,2.0,1.0,0.0
T748953514517364736no,,,26.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,POR,por,27.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,QUE,que,28.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,LOS,los,29.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,EJECUTIVOS,ejecutivos,30.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,DE,de,31.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,SEGURO,seguro,32.0,-0.5,0.0,0.0,2.0,0.0,-1.0
T748953514517364736no,AHI,ahi,33.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,VIVEN,viven!,34.0,0.0,0.0,0.0,2.0,0.0,0.0
T748953514517364736no,#TACABRON,#TaCabron.,35.0,0.0,0.0,0.0,0.0,1.0,0.0
T748952712385994756no,#MOBO,#mobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,PLAZA,plaza,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,GALERÍAS,galerías,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,QUERETARO,Queretaro,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,ME,me,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,NIEGAN,niegan,5.0,-0.5,0.0,0.0,0.0,0.0,-0.5
T748952712385994756no,MI,mi,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,FACTURA,factura!,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,OJO,Ojo,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,#QUEJASSAT,#quejasSAT,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952712385994756no,#SAT,#SAT,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,SI,Si,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,EL,el,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,FIN,fin,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,DEL,del,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,MUNDO,mundo,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,NOS,nos,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,AGARRA,agarra,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,EN,en,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,GALERIAS,Galerias,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,MONTERREY,Monterrey,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,LAS,las,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,FILAS,filas,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,PARA,para,12.0,0.0,0.0,0.0,0.0,1.0,0.0
T748952714193866753no,PAGAR,pagar,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,EL,el,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,ESTACIONAMIENTO,estacionamiento,15.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748952714193866753no,VAN,van,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,A,a,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,ESTAR,estar,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,DE,de,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,LOCOS*SE,locos*se,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,VA,va,21.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,EN,en,22.0,0.0,0.0,0.0,0.0,0.0,0.0
T748952714193866753no,UBER*,Uber*,23.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951931024920576no,SON,Son,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951931024920576no,UNA,una,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951931024920576no,MIERDA,mierda.,2.0,-1.0,0.0,0.0,0.0,1.0,-1.0
T748951011801362432no,OJO,OJO!,0.0,0.0,0.0,0.0,2.0,0.0,0.0
T748951011801362432no,@CHILISMEXICO,@CHILISMEXICO,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,#GALERÍAS,#galerías,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,#QUERÉTARO,#Querétaro,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,ESTÁ,está,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,ROBANDO,robando,5.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748951011801362432no,DINERO,dinero,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,POR,por,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,MEDIO,medio,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,DEL,del,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,COBRO,cobro,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,POR,por,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,TARJETA,tarjeta,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,LA,la,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,PASA,pasa,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,VARIAS,varias,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,VECES,veces,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,Y,y,17.0,0.0,0.0,0.0,0.0,1.0,0.0
T748951011801362432no,COBRAN,cobran,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,TODAS,todas,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748951011801362432no,#BUENVIERNES,#buenviernes,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,@NANCYYUO:,@NancyYuO:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,@PERISUR,@Perisur,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,MÁS,más,3.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,DE,de,4.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,7,7,5.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,MINUTOS,minutos,6.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,PARA,para,7.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154182449321217_10154184994771217no,QUE,que,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,ME,me,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,PUEDAN,puedan,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,CAMBIAR,cambiar,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,UN,un,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,BOLETO,boleto,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,DE,de,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,ESTACIONAMIENTO,estacionamiento,15.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F10154182449321217_10154184994771217no,Y,y,16.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154182449321217_10154184994771217no,SOLO,solo,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,DICEN,dicen,18.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,SI,si,19.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,AHORITA,ahorita,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154182449321217_10154184994771217no,VAN,van.,21.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154182449321217_10154184994771217no,#ATENCIONALCLI…,#AtencionalCli…,22.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,@PERISUR,@Perisur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,MÁS,más,1.0,0.0,1.5,0.0,0.0,0.0,0.0
T748950709257854977no,DE,de,2.0,0.0,1.5,0.0,0.0,0.0,0.0
T748950709257854977no,7,7,3.0,0.0,1.5,0.0,0.0,0.0,0.0
T748950709257854977no,MINUTOS,minutos,4.0,0.0,1.5,0.0,0.0,0.0,0.0
T748950709257854977no,PARA,para,5.0,0.0,0.0,0.0,0.0,1.0,0.0
T748950709257854977no,QUE,que,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,ME,me,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,PUEDAN,puedan,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,CAMBIAR,cambiar,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,UN,un,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,BOLETO,boleto,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,DE,de,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,ESTACIONAMIENTO,estacionamiento,13.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748950709257854977no,Y,y,14.0,0.0,0.0,0.0,0.0,1.0,0.0
T748950709257854977no,SOLO,solo,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,DICEN,dicen,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,SI,si,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,AHORITA,ahorita,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748950709257854977no,VAN,van.,19.0,0.0,0.0,0.0,0.0,1.0,0.0
T748950709257854977no,#ATENCIONALCLIENTE,#AtencionalCliente,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,HOLA,"Hola,",0.0,0.0,0.0,0.0,0.0,1.0,0.0
F1136202239758813_1136252059753831no,HICIERON,hicieron,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,CARGOS,cargos,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,EN,en,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,LÍNEA,línea,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,CON,con,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,MI,mi,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,TARJETA,tarjeta,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,DE,de,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,CRÉDITO,crédito,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,ROBADA,robada,10.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F1136202239758813_1136252059753831no,DÓNDE,¿Dónde,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,ME,me,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,PUEDO,puedo,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136252059753831no,COMUNICAR,comunicar?.,14.0,0.0,0.0,0.0,0.0,1.0,0.0
T748949690767384576no,@_MNGRTSK,@_mngrtsk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,VE,Ve,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,A,a,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,PLAZA,plaza,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,PERISUR,"perisur,",4.0,0.0,0.0,0.0,0.0,1.0,0.0
T748949690767384576no,CON,con,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,LO,lo,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,MUERTA,muerta,7.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748949690767384576no,QUE,que,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,ESTÁ,está,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,YO,yo,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,DIGO,digo,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,QUE,que,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,SI,si,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,ENCUENTRAS,encuentras,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,UN,un,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,GASTLY,Gastly,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949690767384576no,JAJAJA,jajaja,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,@PUNISHERGABO:,@punishergabo:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,@SSPTM_PUEBLA,@SSPTM_Puebla,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,URGE,urge,4.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748949173056073728no,PATRULLA,patrulla,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,DE,de,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,VIALIDAD,Vialidad,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,FRENTE,frente,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,A,a,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,GALERIAS,galerias,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,SERDAN,serdan,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,#UBER,#uber,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,SE,se,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,ADUEÑAN,adueñan,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,DE,de,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,LA,la,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,PARADA,"parada,",17.0,0.0,0.0,0.0,0.0,1.0,0.0
T748949173056073728no,ENTORPECEN,entorpecen,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,LIBRE,libre,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,A,a,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748949173056073728no,CENSO…,censo…,21.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,UNO,Uno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,DE,de,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,LOS,los,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,MOMENTOS,momentos,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,QUE,que,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,MÁS,más,5.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,ATESORO,atesoro,6.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,ES,es,7.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,CUANDO,cuando,8.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,UN,un,9.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,SEGUIDOR,seguidor,10.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,DE,de,11.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,JULIO,julio,12.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,ASTILLERO,astillero,13.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,ME,me,14.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,DIJO,dijo,15.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,"""AGUACATEBOT""","""aguacatebot""",16.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,POR,por,17.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,RETARLO,retarlo,18.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,A,a,19.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,GOLPES,golpes,20.0,-1.0,1.5,0.0,0.0,0.0,-1.5
F10154184643476217_10154184983741217no,AFUERA,afuera,21.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,DE,de,22.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184983741217no,PERISUR,Perisur.,23.0,0.0,0.0,0.0,0.0,1.0,0.0
T748948921641086976no,@LIVERPOOLMEXICO,@liverpoolmexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,@LOU_GUERREROF,@Lou_GuerreroF,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,PERO,pero,2.0,0.0,0.0,0.0,0.0,1.0,0.0
T748948921641086976no,DONDE,donde,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,SE,se,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,PUBLICARON,publicaron?,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,SI,Si,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948921641086976no,NO,no,7.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,SE,se,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,PUBLICAN,publican,9.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,SABEN,saben,10.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,QUE,que,11.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,ES,es,12.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948921641086976no,FRAUDE,fraude,13.0,-1.0,0.0,-1.0,0.0,0.0,1.0
T748948904595644416no,@LIVERPOOLMEXICO,@liverpoolmexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,BUEN,buen,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,DÍA,día,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,ME,me,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,URGE,urge,4.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748948904595644416no,SABER,saber,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,EL,el,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,ESTATUS,estatus,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,DE,de,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,MI,mi,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,PEDIDO,pedido,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,YA,ya,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,QUE,que,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,ME,me,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,HABLARON,hablaron,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,QUE,que,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,LLEGABA,llegaba,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,EL,el,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,MARTES,martes,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,Y,y,19.0,0.0,0.0,0.0,0.0,1.0,0.0
T748948904595644416no,SIGO,sigo,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948904595644416no,ESPERANDONO,esperando..No.,21.0,0.0,0.0,0.0,0.0,1.0,0.0
T748948904595644416no,0390496717,0390496717,22.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,QUIERO,Quiero,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,QUE,que,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,ME,me,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,RESPETEN,respeten,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,UNA,una,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,PROMOCION,promocion,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,LIVERPOOL,Liverpool,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,AL,al,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,MOMENTO,momento,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,DE,de,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,PAGAR,pagar,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,ME,me,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,APARECE,aparece,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,OTRO,otro,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,PRECIO,precio,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948813738422272no,URGE,urge.,15.0,-1.0,0.0,0.0,0.0,1.0,-1.0
T748948757367050240no,LA,La,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,OBRA,obra,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,DE,de,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,LA,la,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,CARRETERA,carretera,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,MÉXICO,México,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,ACAPULCO,Acapulco,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,DE,de,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,GALERÍAS,galerías,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,CUERNAVACA,Cuernavaca,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,HASTA,hasta,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,LA,la,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,SALIDA,salida,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,A,a,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,LA,la,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,PALOMA,Paloma,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,DE,de,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,LA,la,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,PAZ,Paz,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,HA,ha,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,DEJADO,dejado,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948757367050240no,SIN,sin,21.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948757367050240no,NÚMERO,número,22.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948757367050240no,DE,de,23.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748948757367050240no,ACCIDENTES,accidentes,24.0,-1.0,0.0,-1.0,0.0,0.0,1.0
T748948569646780417no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,@EXAVILLAHERMOSA:,@exavillahermosa:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,MAÑANA,Mañana,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,EL,el,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,DIA,dia,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,"""D""","""D""",5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,@ATLGARZA,@ATLGarza,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,CONVIVENCIA,convivencia,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,CON,con,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,EXA,Exa,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748948569646780417no,Y,y,10.0,0.0,0.0,0.0,2.0,1.0,0.0
T748948569646780417no,SHOWCASE,showcase,11.0,0.0,0.0,0.0,2.0,0.0,0.0
T748948569646780417no,EN,en,12.0,0.0,0.0,0.0,2.0,0.0,0.0
T748948569646780417no,#GALERIASTABASCO,#galeriastabasco,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T748948569646780417no,5PM,5pm,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T748948569646780417no,NO,no,15.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748948569646780417no,TE,te,16.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748948569646780417no,LO,lo,17.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748948569646780417no,PUEDES,puedes,18.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748948569646780417no,PERDER,perder!,19.0,-0.5,0.0,-1.0,2.0,0.0,1.0
